Manufacturer,Model,Year,Battery_Type,Battery_Capacity_kWh,Range_km,Charging_Type,Charge_Time_hr,Price_USD,Color,Country_of_Manufacture,Autonomous_Level,Safety_Rating,Units_Sold_2024,Warranty_Years
42,20,2016,2,1.1365703137408194,-0.8866365093377615,6,-1.048358249329055,-0.7113319077717813,50,33,4.0,4.0,-1.0392344467954584,5
14,68,2016,3,-0.8390075528611266,-0.3776329196838761,8,-0.33194949146317154,-1.460986160121349,18,39,1.0,4.0,-0.23915320694820563,5
43,5,2020,14,0.5694316336686962,1.1700131299394245,8,-0.2722487616410145,-1.2177315572496503,6,39,4.0,5.0,-1.1442483587182297,5
23,86,2016,12,0.5076108296797919,-0.44641718855602275,7,0.9516161997132034,-1.242535013893549,10,2,0.0,4.0,-1.1726679652451844,3
39,123,2024,1,1.0908766760098905,-1.3887616721044325,9,0.7128132804245754,1.247832354089507,28,25,0.0,4.0,-0.7429080616668462,4
10,49,2022,14,-1.282504624955441,-1.6914124551418779,2,0.5635614558691829,-1.2552090460209406,29,25,0.0,5.0,-0.35439124560933255,5
4,13,2022,11,-0.19392090254212396,-0.4739308961048814,14,0.026254887469770304,-0.7940577172820719,5,29,1.0,4.0,0.5394400377201302,4
19,82,2016,7,-0.8900769126780477,-1.395640098991647,8,0.26505780675839813,-1.4563764766231777,11,38,0.0,5.0,-0.9941789730332132,4
28,159,2021,4,0.4242871373469205,1.4864207667512992,5,0.7426636453356538,0.6839804979021786,39,4,5.0,5.0,1.690434102061792,3
4,13,2017,2,1.5209344428892255,0.9705387502101991,12,-1.108058979151212,-0.47810593514015653,20,35,0.0,4.0,-1.1258795886459299,4
44,43,2023,1,0.9484200407311103,-1.3062205494578563,11,-0.6901538703961133,-0.7326806992846312,15,37,4.0,5.0,1.1584329310998978,3
6,130,2022,4,-0.4868977562286709,0.44777830678188424,14,-0.5707524107517994,-0.5236769221796173,53,4,1.0,5.0,0.6773791035460807,4
26,91,2023,3,1.4107321401263961,-0.274456516375656,1,1.429222038290459,-1.7253889703566847,33,31,3.0,3.0,1.2771367754350436,4
22,36,2025,1,-0.19392090254212396,-1.230557853698495,9,0.8620651049799678,-1.7291992033608707,12,8,3.0,4.0,0.1119329078299044,3
31,23,2022,2,1.7063968548559392,-1.3062205494578563,13,-0.03344584235238672,-0.033011151088069096,45,17,3.0,4.0,-1.0225985795601678,3
22,146,2017,11,-0.5272156718736085,-1.6776556013674484,12,-1.5259640879063106,1.1246676256567407,5,15,3.0,3.0,0.6668083962403231,3
14,67,2023,11,-0.8578225801620977,0.9774171770974137,1,1.2501198488239882,1.6941118833682411,17,39,5.0,5.0,1.0835715285410905,5
39,102,2024,2,0.48879580237882087,-0.9141502168866202,1,-1.2573108037066045,-1.616446668239119,31,32,4.0,4.0,0.5439455850963547,5
45,145,2018,12,-0.23961454027305304,-1.5056949291870818,13,0.5038607260470261,-0.695467288925614,4,0,2.0,3.0,-0.7368429017373133,3
46,109,2025,7,-0.6051636421204882,-0.7146758371573948,15,-0.7498546002182701,0.3512593036654879,5,23,3.0,3.0,-1.691325784362106,5
23,136,2020,12,0.8624084873552436,-0.44641718855602275,9,-0.8991064247736625,-0.7936285537858423,27,13,3.0,5.0,-1.0855029525436102,3
21,61,2018,7,-0.1697301531551612,-1.375004818330003,3,1.5187731330236947,0.39451101844153147,25,22,1.0,3.0,-0.6803502692508059,4
23,86,2023,12,1.3972928349114169,-0.1437664055185773,1,1.429222038290459,-1.5148255432626827,48,29,4.0,4.0,-1.0368083828236452,4
7,45,2015,8,1.668766800253997,-1.0517187546309137,10,-0.0035954774413080753,0.09479327631267911,19,6,4.0,4.0,1.6791702336212306,4
42,134,2015,11,0.2683911968531615,0.3652371841353082,5,1.309820578646145,0.9889440206009513,47,35,4.0,4.0,-0.244178625175533,5
20,69,2018,4,0.1366860057463653,-0.6940405564957508,6,0.5038607260470261,1.5132880146504957,4,17,0.0,3.0,1.266739358412987,3
46,137,2020,2,0.38665708274497884,-0.42578190789437875,7,-1.4065626282619967,0.6939202361739685,28,31,3.0,3.0,-1.709694554434406,4
50,37,2017,6,1.6660789392110014,0.17264123129329748,1,0.7725140102467326,0.6338442733486889,42,31,5.0,4.0,-0.5160710803023122,4
47,165,2024,2,1.0935645370528861,0.9292681888869111,10,-1.1677597089733691,-0.9467897037499727,52,39,3.0,3.0,-0.7689016042219876,3
11,138,2017,2,-0.7422445553132762,-0.6321347145108188,8,1.3396709435572234,1.0819420474332373,45,15,1.0,5.0,0.5167390105553067,3
40,0,2015,14,-1.3792676225032916,-0.3707544927966614,5,-1.3170115335287615,-1.7023867305116895,50,18,1.0,5.0,1.636020952979696,3
48,149,2016,3,0.8435934600542725,-0.5289583112025987,3,-1.0185078844179767,-0.08545337183179137,29,19,2.0,3.0,1.3175134115373632,5
47,89,2023,13,-1.653429448888868,-1.5676007711720137,1,0.17550671202516271,-1.394102457854868,50,14,2.0,3.0,0.6565842695019675,4
13,18,2025,6,-0.938458411451973,1.3763659365558645,10,0.6531125506024186,0.726438823000256,34,26,0.0,4.0,0.26009610039421044,3
14,68,2016,12,1.4967436935022629,1.513934474300158,3,1.3695213084683022,0.3442792638831644,32,39,4.0,5.0,-0.05650524792741197,5
5,125,2020,0,-1.3658283172883123,1.5070560474129433,15,0.5635614558691829,1.4815495414289892,10,6,1.0,3.0,0.449155799911939,4
40,81,2016,13,0.28989408519712817,1.658381438931666,0,-1.1976100738844475,-0.6304835081760666,20,23,2.0,5.0,0.5817228669431602,5
48,151,2017,8,1.5693159416631504,1.5208129011873726,12,-0.3916502212853283,0.15321752246753342,30,27,4.0,5.0,0.6264317601380035,5
11,50,2018,7,-1.424961260234221,-0.44641718855602275,5,-1.0185078844179767,1.1965639113815392,51,38,1.0,5.0,0.2148673363482644,4
35,14,2019,10,-1.2260595430525283,1.2800679601348592,13,-0.8692560598625841,1.1176927808595765,3,17,1.0,5.0,-1.6192370263425138,5
52,163,2015,7,-1.3577647341593249,0.3239666228120202,3,-0.06329620726346509,0.3076347043991094,35,11,1.0,3.0,1.463077249846155,4
13,48,2022,7,-1.2394988482675076,0.1382490968572241,11,-0.09314657217454347,0.753128059257043,7,37,1.0,5.0,-0.7832846977691659,5
31,24,2021,1,-0.24767812340204087,1.617110877608378,14,0.20535707693624136,1.1235680204646528,29,35,1.0,3.0,1.1923978267052826,4
49,76,2018,9,0.43503858151890396,-0.9485423513226936,10,-1.0782086142401335,0.8343025884766581,28,15,5.0,5.0,0.5314686846698868,4
31,24,2020,2,-0.24767812340204087,-0.7697032522551122,1,-1.3468618984398397,-0.4931687946100454,33,20,5.0,3.0,-0.5656321014407818,5
46,110,2018,3,-1.02446996482784,1.5483266087362313,6,-0.8692560598625841,-1.4548032619507174,29,28,5.0,3.0,0.017489703212890593,3
45,145,2020,8,-0.7422445553132762,-0.3226055045861587,4,-0.6304531405739564,-0.39640469214742835,49,17,0.0,5.0,-1.1953689924100077,5
10,49,2015,14,1.0532466214079483,-0.04059000221035727,6,-0.7200042353071918,-1.2244974481992892,47,36,0.0,3.0,-0.9690518818965765,5
31,26,2022,8,-1.269065319740462,-0.7009189833829655,9,0.4441599962248692,1.50669096071854,44,13,4.0,5.0,1.0561916637163415,3
10,49,2017,8,1.3139691425785451,0.2070333657293708,3,-0.0035954774413080753,-0.17417534865725906,35,7,2.0,3.0,-0.7513992855681925,5
35,112,2019,10,1.6902696885979633,0.9636603233229845,14,0.5337110909581045,-1.2629077254169914,34,28,2.0,5.0,-1.0364618022562433,4
3,4,2024,12,-0.4223890911967708,0.6816448209471829,13,0.026254887469770304,-0.8390656256523034,45,18,5.0,5.0,1.4155957121120968,3
13,113,2019,9,-1.1749901832356073,-0.31572707769894404,3,-0.928956789684741,1.27817308769283,24,36,3.0,4.0,-1.149273776945557,3
39,148,2021,8,-0.21542379088609065,-0.30884865081172935,7,-1.4961137229952322,-0.5633983559295128,22,26,5.0,3.0,1.3263512160061113,3
17,117,2025,5,-0.6105393642064798,-1.608871332495302,10,-1.4961137229952322,1.0508913325247873,6,39,1.0,5.0,0.6326702103512374,4
18,66,2017,13,-1.234123126181516,-0.7559463984806829,10,-1.4364129931730756,1.2768466348154441,7,14,5.0,3.0,-1.2438902718462717,4
37,6,2017,5,-0.5084006445726376,-0.24694280882679734,15,-0.06329620726346509,0.6363208382183237,35,39,5.0,5.0,1.6218111497162186,3
1,1,2024,11,-0.5971000589915005,1.1768915568266392,7,-1.6453655475506246,1.3555512372020173,9,26,0.0,4.0,1.187892279329058,5
46,111,2017,2,-0.15897870898317767,1.6927735733677394,1,-1.5856648177284676,0.8333042854951792,31,14,1.0,3.0,-0.6834694943574229,5
11,139,2020,1,-0.4573312847557167,-0.6596484220596774,11,0.026254887469770304,1.2560052201865035,23,26,3.0,5.0,0.6493060775865279,5
8,180,2016,0,-1.113169379246703,-0.212550674390724,9,-1.108058979151212,0.3109808520623827,30,39,5.0,4.0,-1.2054198288646625,3
10,49,2016,2,-1.6722444761898387,1.5620834625106605,13,-1.3468618984398397,0.8479755008061014,43,27,5.0,3.0,-0.1227021363011721,4
42,134,2022,3,-0.39819834180980807,-1.0310834739692696,15,1.548623497934773,-0.5350334483485096,6,1,5.0,3.0,0.35852498153634593,3
27,99,2019,0,0.572119494711692,-0.6390131413980334,13,0.5934118207802613,-1.734922922565462,48,18,5.0,5.0,1.6379271461004064,4
37,6,2024,9,-0.8847011905920561,1.7065304271421686,10,-1.048358249329055,0.48256255357114036,50,30,4.0,4.0,-0.7824182463506612,4
41,114,2021,5,-1.3819554835462875,1.1012288610672778,2,0.026254887469770304,0.4375627262889347,6,34,5.0,3.0,0.06185201584033194,3
19,82,2015,9,-1.688371642447814,0.9911740308718431,2,-1.6155151826395462,0.7012422791459574,21,28,5.0,5.0,0.264601647770435,3
38,127,2019,5,0.14206172783235668,-0.8591228017889029,10,0.9516161997132034,0.5339005513581884,4,36,5.0,3.0,-1.1388763599235006,4
4,94,2016,11,-0.7422445553132762,1.431393351653582,8,-1.3767122633509181,-0.03759139633700341,51,33,3.0,4.0,-1.3355608319240704,3
44,44,2021,0,-0.6320422525504467,1.4795423398640846,14,1.0710176593575176,-1.126594200935315,53,23,5.0,4.0,0.17778321563626265,4
17,116,2024,3,-1.7098745307917804,0.11761381619558012,0,1.4889227681126158,-1.0814365038263185,2,27,5.0,4.0,-1.1170417841771816,3
34,3,2017,5,-1.4384005654492003,0.7160369553832563,2,-0.7797049651293486,-0.08147257014820292,21,4,5.0,4.0,0.7071850323426427,5
51,52,2019,11,-1.0379092700428192,1.2594326794732151,0,1.6083242277569298,-1.3929647561049436,6,16,1.0,4.0,0.6373490480111629,5
36,168,2020,14,-1.352389012073333,-0.3707544927966614,13,-1.0185078844179767,-0.5270614550110133,16,6,0.0,4.0,-0.1024271731081618,5
5,100,2023,12,-0.3363775378209037,-1.3199774032322857,8,1.0710176593575176,-0.26221649381654943,32,4,1.0,4.0,-1.0744123743867497,3
41,114,2020,5,-0.10253362708026507,1.0805935804056337,7,1.3695213084683022,0.19582101853978892,1,7,4.0,5.0,1.6829826198626514,5
1,1,2025,9,0.6554431870445634,-0.19191539372907998,7,1.1008680242685958,-1.063062995758413,3,26,2.0,3.0,1.6462450797180517,4
21,135,2018,14,-1.653429448888868,-1.6570203207058045,5,1.429222038290459,-0.7644711223577328,50,34,2.0,4.0,-1.676422819963825,3
17,117,2021,7,-0.6777358902813759,-0.6046210069619601,9,-0.33194949146317154,0.1778449268365832,38,26,3.0,4.0,-1.079437792614077,4
14,67,2015,5,-1.562042173427009,-1.6845340282546633,2,-1.3468618984398397,-0.6311568359747916,23,39,0.0,4.0,1.2835485159319784,3
43,5,2019,0,1.0129287057630108,-1.333734257006715,6,1.548623497934773,-1.4894266835974512,36,9,3.0,3.0,1.5441771026181963,4
20,69,2020,1,-1.212620237837549,0.3377234765864495,13,0.4740103611359476,0.5649928261479142,26,29,3.0,4.0,0.9721458761213843,3
19,78,2019,7,-1.4384005654492003,0.24142550016544415,12,0.5635614558691829,0.7971497862778347,15,6,3.0,5.0,-0.5415447520063508,4
5,125,2018,10,-1.3631404562453164,-0.9898129126459816,7,0.8919154698910462,-0.6693697037564337,47,32,0.0,4.0,0.42056290310128347,4
14,67,2021,5,-1.4894699252661212,-0.233185955052368,8,0.6531125506024186,1.5460115147802962,29,10,0.0,3.0,-1.6746899171268155,4
39,123,2015,10,0.5828709388836755,-0.13000955174414797,9,-0.7797049651293486,1.460928625059038,21,4,1.0,4.0,-1.467088157253086,4
47,88,2016,4,0.537177301152746,0.8536054931275497,13,-1.048358249329055,-1.0931965071759298,32,15,4.0,5.0,-1.485630217609087,5
38,126,2018,13,-1.5432271461260383,-1.5951144787208724,0,-0.8991064247736625,0.09362238437979128,4,2,5.0,3.0,-0.5202300471111347,5
5,100,2019,10,-1.0110306596128606,1.0462014459695603,4,-0.5110516809296424,-0.7519105140729897,22,7,0.0,5.0,0.9383542707997005,5
45,145,2017,12,0.6527553260015673,-1.1342598772774897,8,-0.5707524107517994,-0.17276058103216277,53,22,0.0,3.0,-0.7994006941533536,5
8,179,2024,12,1.6580153560820137,0.33084504969923484,5,-0.03344584235238672,-0.8921133507773908,34,18,4.0,3.0,1.2138858218841995,5
31,25,2016,13,-0.6642965850663967,0.867362346901979,7,-0.1528473019967005,0.7955800349288142,30,31,2.0,3.0,0.23340939670426528,4
9,7,2023,8,0.5909345220126629,1.3213385214581472,15,-1.3170115335287615,0.6257704005800095,52,11,2.0,3.0,0.25940293925940666,4
34,87,2024,7,0.7038246858184886,-0.20567224750350932,9,-0.9886575195068981,-1.4401372416249552,1,10,5.0,4.0,1.2230702069203494,3
18,66,2020,0,-0.5702214485615421,0.3514803303608789,13,1.548623497934773,-0.7925886909230878,31,18,5.0,4.0,0.8149715888046292,5
48,151,2019,13,1.6580153560820137,0.03507269354900409,2,-0.09314657217454347,-1.2290346905155145,11,9,1.0,4.0,-1.6804084964889465,4
7,8,2019,1,0.3436513060570451,-1.5332086367359405,15,-0.6603035054850348,-0.25897482307703873,24,37,1.0,5.0,1.415249131544695,3
19,78,2017,7,-1.040597131085815,0.3377234765864495,3,-0.7200042353071918,-1.6380223074372657,49,3,5.0,3.0,-0.28542171269635735,4
4,13,2017,14,-0.2046723467141071,1.3626090827814352,7,1.0710176593575176,-1.2673093208984971,33,8,3.0,3.0,-0.08041930707814207,5
0,160,2023,11,-0.41432550806778295,1.3626090827814352,13,-1.3767122633509181,0.07436515161420247,23,12,5.0,4.0,0.8803020257598846,4
24,95,2015,0,0.2253854201652281,1.6515030120444514,13,-1.4065626282619967,-1.2624286323411733,25,3,2.0,5.0,-0.10312033424296557,3
8,180,2017,9,0.6124374103566296,-0.09561741730807462,14,1.190419119001831,-1.4561201906886438,4,10,0.0,5.0,0.11245277868100723,3
20,69,2018,3,-1.2260595430525283,0.887997627563623,15,-1.2274604387955257,1.3505337473688273,16,32,2.0,4.0,-0.6292296355590278,3
1,170,2017,14,1.3462234750944957,0.11073538930836545,1,-0.8692560598625841,-1.3904974267644812,2,35,0.0,4.0,-0.7238461304597426,3
29,60,2024,2,-0.19392090254212396,0.5922252714133923,1,-0.2125480318188575,0.45403458117818724,32,32,5.0,5.0,1.3353623107585604,3
17,118,2019,6,0.6043738272276421,1.658381438931666,15,-0.4513509511074853,-0.7962800164891793,1,10,3.0,3.0,1.4350042238866023,4
46,15,2019,4,0.5264258569807628,1.4245149247663673,14,-1.5558144528173892,1.3921146971955274,20,1,3.0,4.0,1.0738672726538376,5
42,133,2023,9,0.06411375758547741,-1.106746169728631,2,-0.5110516809296424,0.741531697939955,36,1,1.0,4.0,0.46804444083534175,3
16,53,2021,10,0.3893449437879745,-1.086110889066987,0,-1.2573108037066045,-0.6269399510767335,27,4,3.0,4.0,-0.8650777116760109,3
22,146,2022,0,0.6446917428725798,-0.5839857263003161,12,1.668024957579087,1.050967237030173,52,3,3.0,4.0,0.6163809236833487,3
2,177,2019,13,-1.5969843669859551,0.9155113351124817,3,-0.18269766690777914,-0.4529235331899033,16,11,2.0,3.0,1.4892440826849975,5
26,91,2019,10,-0.19929662462811534,-0.7146758371573948,12,-1.0185078844179767,-1.187953325094984,37,29,1.0,3.0,-1.2225755669510558,3
7,8,2015,12,0.9779865122040649,0.2758176346015175,3,-0.5409020458407208,0.6139154444460945,52,29,1.0,4.0,0.255417262734285,5
23,136,2016,10,-0.23423881818706166,-0.3982682003455201,3,0.23520744184731973,-1.3088135003889514,26,24,1.0,4.0,1.3005309637346707,4
34,87,2019,0,1.166136785213774,-0.3501192121350174,9,-1.4662633580841538,1.2688720439853682,11,6,1.0,5.0,0.004146351367918,4
14,67,2023,7,1.3865413907394333,0.33084504969923484,15,1.5187731330236947,1.6618227417198301,42,11,1.0,3.0,-0.9778896863653246,3
23,86,2025,0,1.3408477530085035,-0.8935149362249762,15,-1.4662633580841538,1.533900272711847,43,18,0.0,5.0,-1.3113001922059384,5
17,117,2019,7,-1.5835450617709759,-1.5951144787208724,15,0.026254887469770304,0.5030053973942358,5,22,1.0,5.0,-0.6548765975467673,5
4,13,2025,2,0.8489691821402643,0.22079021950380015,15,-1.5259640879063106,0.9024807078787072,23,17,3.0,3.0,0.3191880871362319,4
26,93,2021,0,-1.5270999798680631,-0.9072717899994056,3,0.32475853658055515,-0.9627114674328942,39,27,0.0,3.0,-1.3338279290870612,3
49,74,2017,6,-1.5754814786419882,-0.48768774987931074,12,1.7277256874012439,-1.3000726492478534,13,22,5.0,5.0,-0.5999435776135684,4
9,7,2018,10,0.7629576287643972,1.596475596946734,9,0.9814665646242818,-0.7356646410381745,42,3,2.0,3.0,-1.4622360293094596,4
24,95,2019,13,-1.0164063816988524,-1.2374362805857098,12,-0.6603035054850348,0.16577697631112998,34,0,1.0,4.0,0.8076933968891896,3
34,3,2015,6,-0.7583717215712513,-0.3707544927966614,11,1.1307183891796742,-1.4566942365487654,4,9,0.0,3.0,-0.4944097948396943,3
33,34,2025,9,0.13131028366037353,0.6059821251878216,11,-1.5856648177284676,0.8931811072226792,2,15,2.0,5.0,-0.5392919783182385,3
37,6,2021,8,0.8194027106673097,0.867362346901979,6,1.0710176593575176,0.16691467806105428,52,7,4.0,5.0,1.1776681525907025,4
31,28,2022,7,1.7386511873718888,-0.8866365093377615,2,1.3993716733793806,-0.7771665116463358,45,25,4.0,4.0,1.4739945377193144,4
7,45,2019,12,-0.7906260540872015,-0.8384875211272589,5,-1.2871611686176831,0.21937334959111465,38,31,3.0,4.0,-1.5587587173308848,4
17,116,2023,5,-0.3014353442619578,0.3170881959248055,3,-0.7498546002182701,0.36444302155908115,38,6,2.0,4.0,-1.046512638710898,3
0,160,2017,1,0.4296628594329122,-1.5469654905103698,12,-1.3170115335287615,-1.6159779651336201,45,35,4.0,3.0,-1.4235922960441494,5
18,65,2015,2,1.222581867116687,1.2663111063604298,9,0.14565634711408434,-1.5943968423400272,17,4,4.0,3.0,-0.42318748823860686,3
41,114,2025,9,-1.4787184810941378,-0.21942910127793866,11,-1.2274604387955257,-0.6184063221214412,6,0,3.0,4.0,-1.5920304518014659,3
3,64,2019,0,-1.2045566547085615,0.3583587572480935,5,-1.3468618984398397,-1.0168994918004859,38,35,5.0,4.0,-0.5488229439217903,4
21,156,2025,7,-1.2045566547085615,0.9636603233229845,3,1.5784738628458514,1.570707031176992,14,28,4.0,5.0,-1.0804775343162827,5
10,49,2024,10,0.574807355754688,0.11073538930836545,14,-0.6304531405739564,-1.0738922309336187,29,7,2.0,4.0,-0.4578455449787954,4
41,114,2018,10,0.832842015882289,1.3763659365558645,13,-0.4513509511074853,-0.5302855205230391,19,6,5.0,4.0,-0.4642572854757303,5
5,90,2023,5,0.9833622342900565,-0.28821337015008536,2,0.38445926640271216,1.0069844723980774,36,12,5.0,3.0,1.5018942733951663,4
0,160,2017,0,-0.14285154272520276,-1.1342598772774897,1,-0.2722487616410145,0.9018853048573743,12,22,1.0,3.0,-0.8208886893322704,3
49,75,2023,0,-0.3713197313798496,-0.233185955052368,9,-1.2573108037066045,0.6643674086531659,17,7,1.0,5.0,1.6878347478062778,5
22,146,2016,7,1.488680110373275,1.6239893044955926,14,1.429222038290459,0.4354532737039026,39,39,3.0,5.0,1.578835159358385,5
19,77,2015,14,0.3436513060570451,0.6541311133983243,14,-0.3916502212853283,-0.23035334095121499,19,16,0.0,3.0,1.4344843530354996,5
25,46,2023,1,1.5128708597602378,-0.7146758371573948,7,-0.3916502212853283,0.8734537283001579,9,18,5.0,4.0,1.17905447486031,4
11,50,2020,13,-0.5137763666586294,-1.1411383041647043,1,-0.7200042353071918,-0.0639449788304314,14,21,2.0,3.0,-0.18664625098681997,3
22,115,2023,1,0.047986591327502104,-1.127381450390275,5,0.35460890149163377,-1.6116721882672778,30,27,0.0,4.0,-0.6153664128629523,4
11,138,2022,3,-1.2878803470414328,-0.1231311248569333,11,1.4590724032015374,0.7312866099849032,41,5,3.0,4.0,-0.991926199345101,4
40,104,2020,8,-1.4518398706641795,1.073715153518419,12,0.802364375157811,-0.6164143339230702,19,20,5.0,3.0,0.018702735198797192,3
52,161,2023,12,-1.0621000194297818,0.24142550016544415,6,1.548623497934773,0.42316915407375827,17,17,1.0,3.0,0.9823700028597399,3
40,81,2019,11,-1.0352214089998235,1.3626090827814352,3,1.548623497934773,1.219289373961649,39,33,1.0,3.0,-0.7574644454977254,3
24,85,2024,9,0.47535649716384165,-0.8935149362249762,9,-0.03344584235238672,0.5258771853896707,32,24,2.0,5.0,0.45816689466438804,5
12,124,2019,13,-0.9626491608389356,1.6721382927060953,11,-0.2722487616410145,-0.2006175345086845,17,39,2.0,3.0,0.20481649989360973,5
51,52,2022,1,1.0828130928809026,0.0006805591129307435,13,0.6531125506024186,-1.649015184644995,4,35,3.0,4.0,0.03464544129928392,4
51,121,2021,9,-0.81750466451716,-1.5332086367359405,0,-0.03344584235238672,-0.9910336606914751,16,18,3.0,5.0,-0.598037384492858,5
20,69,2017,14,0.158188894090332,1.6239893044955926,5,1.0411672944464385,-1.4367475138083996,12,20,4.0,5.0,-0.5737767447747261,4
29,63,2017,1,0.14206172783235668,1.3075816676837178,12,-0.7200042353071918,-1.190327144702576,51,20,4.0,3.0,-1.6551081150686089,5
22,36,2022,4,-1.1803659053215991,-0.6596484220596774,5,-0.928956789684741,0.925789451848111,17,18,0.0,4.0,-1.0239849018297753,5
47,165,2016,13,0.034547286112522876,0.7573075167065443,13,-1.6453655475506246,0.8227221007253352,30,15,0.0,3.0,1.6705057194361836,4
