Manufacturer,Battery_Type,Battery_Capacity_kWh,Range_km,Charging_Type,Charge_Time_hr,Price_USD,Color,Country_of_Manufacture,Warranty_Years
4,1,148.0,575,7,8.0,-0.6864456199756179,30,3,4
13,14,46.0,456,10,10.8,-0.2746882101330084,29,5,4
21,12,51.1,119,4,7.7,-0.8997144798965582,28,22,5
40,5,50.6,531,7,2.5,0.6387985575291049,3,17,5
20,3,40.5,402,4,3.8,-0.4734688336647546,7,2,4
16,9,63.6,577,5,9.6,0.21666127872758406,4,19,5
17,10,59.1,137,2,8.2,-1.0161955713113775,42,12,4
12,11,137.0,335,8,1.1,-0.8084273348434579,44,8,3
14,5,95.0,308,10,10.7,0.9901374241361964,53,29,5
16,8,33.8,502,3,0.7,-1.24399913387766,8,16,3
46,8,29.2,379,13,7.5,1.499501389868117,42,5,4
15,3,59.9,357,3,1.7,-0.6239124291699081,8,18,4
30,11,59.2,581,7,10.9,-0.7663188054127852,35,37,5
9,2,52.5,245,5,6.1,1.2294703904330668,46,19,4
17,7,106.1,313,6,9.7,-0.8840614123904961,29,29,4
26,13,53.8,490,3,9.0,-1.7477458776007586,35,21,3
4,6,106.4,143,7,3.6,-1.085247025440791,45,8,4
4,0,76.0,488,7,6.8,-0.22807505134849987,43,10,3
36,11,42.1,516,1,7.9,-1.393832607236862,11,21,3
8,1,86.7,285,10,10.9,0.2631491806476917,27,5,5
34,6,135.7,177,6,7.6,0.0034270520410399413,25,24,5
45,11,80.2,581,1,3.3,-0.41391612128914823,24,12,3
41,7,34.8,435,5,10.8,-1.4086212869344454,3,29,3
30,6,141.4,598,5,8.9,-1.2383034098708723,52,31,3
46,5,141.8,595,0,2.3,0.11012367751828052,7,18,5
0,7,138.3,318,10,11.0,-0.7020686720118695,30,26,4
43,5,128.2,457,6,10.6,-0.46660770132052554,40,11,4
10,6,43.8,277,11,10.7,-0.23630679394396975,10,27,5
23,5,92.2,152,8,9.6,0.021438065588929394,31,13,5
52,0,147.9,570,6,3.7,0.504309338669263,14,4,4
21,1,30.5,318,8,8.3,0.5046112250290858,38,3,4
17,7,92.6,570,11,7.0,0.5317007637534387,43,9,4
9,8,29.2,379,5,9.8,1.4090653565503102,49,6,3
3,12,33.1,518,4,8.6,0.8221818222687501,43,6,3
36,14,73.4,258,7,1.7,-0.9513982328069976,10,39,5
34,10,50.9,552,2,2.1,-0.8460358526848815,48,26,5
39,1,90.8,171,3,5.6,1.322102170811611,26,9,5
44,0,38.1,520,1,1.3,-1.1909254338267754,39,12,3
45,13,136.7,373,10,2.4,-0.9155689973826932,37,39,3
38,8,22.4,460,13,3.9,1.54719048780121,12,36,5
18,13,78.2,168,0,11.7,-1.5322368246349394,16,38,4
11,10,132.0,537,5,2.9,-1.304772667765742,2,25,4
45,4,73.5,133,6,9.8,-0.7303126518827721,13,37,4
3,14,59.4,124,15,9.2,1.7088289877147382,45,17,3
32,9,123.3,139,15,8.7,1.3892216676822742,37,1,5
17,13,36.7,209,3,6.6,0.23779707584889515,43,1,4
3,6,61.5,478,13,11.2,1.0507328854774232,21,1,4
21,7,108.1,226,1,4.5,-0.0714803048042453,38,35,3
32,4,67.0,242,11,7.4,0.9077651622270368,27,23,5
41,4,38.2,127,14,11.6,-1.4905998844126318,49,8,4
44,7,63.8,212,7,3.6,1.4957078962605568,41,18,5
27,7,136.7,169,1,9.3,-1.640976810941572,44,1,4
8,8,42.6,306,1,8.4,-0.47807101329547325,8,27,5
52,13,87.8,231,0,2.2,-0.2483049007800568,33,7,4
19,13,85.3,338,5,3.2,-1.205475721427596,47,30,3
49,2,75.0,371,15,8.1,-0.8614401381238622,10,30,3
10,14,97.3,479,2,3.5,1.1649983157217276,35,7,3
19,5,37.7,142,0,11.1,0.6380845356799644,37,0,3
5,4,51.9,223,14,3.6,0.7748771532374588,9,4,3
33,13,133.8,443,2,2.9,-1.4963625660059197,36,31,3
33,13,52.2,305,4,1.1,-1.6348640450705936,20,23,4
16,1,46.0,235,2,4.1,-0.27941795551042065,34,14,5
14,7,38.4,505,3,6.6,1.1980303402479433,36,12,5
16,3,33.8,535,11,11.6,-1.1156293189253894,31,17,3
43,7,141.3,270,8,6.3,-1.6445223883129116,2,26,3
3,0,37.1,192,0,8.6,-0.10991973166089748,8,22,3
45,8,26.9,322,5,4.9,0.093418048296852,19,17,4
10,10,80.1,216,9,10.9,1.247643025741473,42,13,4
31,8,147.1,474,4,7.4,-1.5985863092608548,46,39,5
36,4,77.2,173,10,11.5,-0.5005551976759544,6,10,3
3,1,50.0,448,11,3.3,0.4485772492681621,19,29,3
44,13,122.2,355,0,7.1,0.7647348105444498,36,24,5
27,10,114.3,471,1,6.2,1.2779061231776905,45,32,3
31,5,71.2,440,2,6.0,-1.3948092644468428,48,25,4
32,13,41.2,293,12,6.3,1.5650846141830104,2,4,5
4,10,120.7,249,7,7.3,-1.1615677068597394,26,17,5
42,5,138.4,217,14,2.7,0.978173084703646,12,19,3
5,4,21.5,294,5,6.1,0.8709950572682945,40,31,4
11,8,140.4,275,4,10.6,-1.5128352867260315,49,22,5
26,10,48.9,440,9,1.1,0.4072782716915068,50,2,4
19,12,26.7,492,8,8.4,-0.17742856380823507,51,15,3
4,11,42.5,387,15,1.5,-1.2068890460012591,46,5,5
24,5,47.3,516,7,9.8,1.3916803387141377,43,29,3
31,1,141.7,369,6,9.6,1.2420341734309632,22,7,3
50,10,86.7,379,13,6.2,-0.5387221764220212,23,26,4
11,12,25.6,416,14,2.5,-0.8900448808530611,48,9,3
29,8,109.7,120,11,9.6,1.4329810479525131,42,38,4
13,0,70.2,439,4,11.2,0.34520656873412986,31,28,4
18,3,136.3,386,13,7.0,0.7989077115337427,23,0,3
51,2,39.7,319,11,11.4,-0.0037939773306259247,43,3,4
2,6,94.7,549,1,5.5,-0.8281824203534964,45,15,5
46,4,58.1,347,4,5.0,-1.5128733832838677,19,19,3
8,2,146.0,471,8,5.9,-1.0277633602100882,36,26,3
38,3,121.5,334,9,9.6,-1.350558669468748,14,32,5
29,0,83.8,375,4,5.2,0.3485824432569267,23,33,4
16,14,87.0,322,0,7.6,0.604538207622961,41,19,3
52,10,55.4,293,1,10.1,0.9769352351842584,17,19,5
32,0,143.5,200,10,6.9,-1.4637773102034186,52,13,4
9,1,20.8,266,0,11.7,1.1368042654304138,5,39,4
1,10,85.8,551,12,7.7,-0.8810924783718578,52,15,3
19,5,112.8,395,8,1.9,0.20117647101863112,2,37,4
9,6,140.0,279,13,5.7,1.0042579710202146,40,0,4
46,9,91.2,528,12,7.1,1.3397654089641022,13,24,4
3,9,72.1,228,15,11.7,-1.5869997606935127,49,17,5
52,0,61.7,194,3,6.1,-1.5345159800685144,29,9,3
6,7,55.9,185,5,5.5,0.6297702505425162,28,0,5
50,6,24.5,294,15,2.1,-0.3124390128457439,5,8,3
26,7,44.7,390,12,3.3,-1.6806852572285689,21,10,4
27,3,84.8,290,2,8.5,-0.5181826481529026,29,34,4
12,5,61.3,579,14,11.5,1.297346046254721,31,35,5
52,5,125.0,377,9,8.7,0.829294622782927,5,31,3
43,14,117.5,156,13,2.0,1.2316006229587377,22,24,5
29,9,88.3,285,1,6.1,0.29353580328658946,31,39,3
49,1,30.0,488,6,8.3,1.702946821462783,38,17,3
20,13,94.4,424,0,10.8,0.7824009347998073,1,21,3
51,9,48.2,505,12,7.4,1.663475324221115,49,18,3
44,6,21.9,127,15,4.1,1.5214398121965673,22,29,4
25,8,143.2,125,15,3.7,-1.6991638194408105,39,15,5
48,11,54.4,102,11,11.2,-1.0489975734391428,2,9,5
37,8,133.1,343,12,6.1,-0.5212309500003659,18,19,4
45,10,141.9,192,10,5.2,-1.3830660004938566,45,3,4
9,13,64.9,578,1,2.9,-0.8672712203550829,41,2,5
16,11,135.9,515,14,5.9,-1.003950991290502,50,28,4
20,10,65.1,224,9,4.1,0.5640308880625521,21,7,3
7,7,107.5,406,3,1.0,0.7343706995079098,50,31,3
5,8,123.3,401,3,3.4,-1.2079696029144293,46,37,5
27,11,80.0,124,14,11.1,-0.6424172549182336,0,10,3
46,4,136.9,440,13,2.9,1.6290446942458556,36,35,4
51,9,35.7,184,11,11.6,0.5164621406189877,17,7,4
12,6,142.0,494,3,4.3,0.8431990005622536,39,8,4
22,14,107.7,283,9,11.0,-0.3349419568948563,6,14,4
36,11,94.0,302,0,6.4,0.4582959120603872,21,37,4
12,2,67.9,468,4,5.7,-1.2974907416235957,8,34,3
2,1,81.3,379,3,3.0,-0.06375795936469011,32,16,4
32,11,41.6,426,9,0.9,0.7314537153408661,45,24,5
16,14,27.1,379,14,6.7,-1.0136508944140958,24,7,5
13,9,76.0,300,10,7.5,0.632866173087275,14,39,5
24,7,66.3,473,5,6.6,-0.5877570641217033,32,20,4
11,8,138.7,173,7,5.7,1.071962480941892,8,3,5
31,7,108.7,339,8,2.7,0.5779413266578983,17,31,4
4,13,91.1,293,10,2.4,1.0689765189163423,1,29,4
4,8,52.0,578,9,1.5,1.565343208999838,43,12,5
50,3,52.2,114,1,5.0,0.8176988386864125,4,22,4
4,14,91.6,101,3,9.4,1.2868273557479364,35,11,3
46,5,95.4,286,2,3.0,1.4652678807186306,17,34,5
23,11,83.1,193,12,1.9,0.3106778112614135,5,22,3
32,2,61.6,562,5,0.6,-1.7295700675791994,54,16,3
30,5,53.4,211,15,1.8,1.4131956583623775,38,7,5
43,11,82.7,372,8,10.9,1.1729128756121832,3,18,5
26,7,93.8,158,8,10.1,-1.1684144086896369,1,37,4
43,5,38.0,476,9,2.6,-0.18781939995803876,35,0,3
22,14,65.0,248,8,6.6,1.3862209865321058,15,21,4
27,8,76.3,572,14,9.6,0.8203612685806417,48,17,5
51,9,77.5,499,5,2.5,-1.608032812552781,29,24,5
34,4,66.9,201,3,7.5,-0.7760868205640254,40,30,4
27,3,57.9,575,15,5.6,-0.9434588524318913,8,35,5
16,2,78.4,239,11,10.1,-0.5726838146814954,19,2,4
31,14,147.6,224,2,6.8,0.20644389736004926,34,38,3
18,0,45.4,296,5,1.3,0.3908422044777975,44,0,5
17,1,143.6,510,3,8.8,-0.1531168990927666,24,34,5
23,2,105.5,183,0,10.0,-0.19833837907510948,24,15,5
32,14,28.1,163,1,12.0,1.5367860869679342,4,20,3
21,6,93.4,477,5,1.6,-1.614215999333699,9,10,3
49,5,92.2,228,9,11.5,-0.6918527336957684,19,21,3
14,14,103.8,193,0,6.5,0.17500009524119886,6,3,3
42,7,81.4,450,5,2.4,1.3716227896237032,2,9,5
45,3,57.2,169,14,3.4,0.18056911933215292,38,34,5
23,10,72.7,503,2,5.9,-0.594337090046748,14,3,4
52,6,121.3,159,0,8.4,-1.2880329825304904,51,34,3
51,3,74.5,554,4,2.7,-0.15837480129472523,11,25,3
47,13,30.1,339,7,3.5,0.2450798678219018,11,28,5
9,1,101.3,253,10,3.2,-1.3695316211019992,51,6,5
14,2,70.4,191,14,2.5,-0.22224887549215225,15,12,3
3,4,80.4,514,1,3.5,1.6501802027568806,42,6,5
38,10,125.7,385,8,3.5,0.8140577313101958,40,11,5
17,2,127.4,296,8,4.0,0.8300822402551601,37,6,4
20,8,132.4,420,13,3.3,-0.2051163916567873,25,15,4
4,4,70.1,104,13,1.4,0.9269378321786411,7,36,3
40,9,25.7,565,0,9.3,-1.100827074544334,0,21,5
49,4,92.0,554,3,3.5,0.6819873552626613,28,7,5
4,3,133.8,183,6,11.2,0.4925958015758004,11,36,3
28,7,129.7,569,13,1.3,1.6438884985081867,27,0,4
6,10,110.7,209,15,8.6,0.35916433941648457,35,16,5
29,10,76.5,340,11,8.8,-1.4040113148259874,51,16,4
5,4,146.8,274,13,9.0,1.2796060377659841,26,4,5
46,5,66.4,446,14,10.9,-0.38894296179670707,8,12,3
33,11,69.4,529,11,11.0,0.07376109028427032,6,17,5
0,9,68.6,272,8,9.7,0.47035578149781465,0,1,5
3,0,49.1,548,0,6.9,0.8463852581267296,52,4,4
5,1,57.8,334,6,1.4,-0.04615013438723346,38,21,5
44,0,41.1,502,10,6.2,0.6010402509489166,27,28,4
7,4,92.8,488,3,4.4,0.72521800148778,20,7,5
29,7,149.1,445,15,4.8,-0.891603087790616,35,9,3
47,12,38.3,303,12,2.9,1.316217984287649,40,6,3
16,14,136.1,196,4,8.5,-1.6070942519006366,54,9,3
26,5,28.0,517,9,3.9,-1.4485767836268038,42,24,5
34,5,81.3,383,6,8.9,0.6201228744910902,40,18,4
48,5,130.9,275,14,4.8,-0.5126367128848796,25,20,5
37,12,120.3,469,1,1.7,-1.5743482401684787,1,9,5
40,7,52.4,434,3,2.9,0.601287589964565,40,24,3
13,4,76.2,509,13,0.7,-0.22540280870452495,12,10,4
31,6,93.1,225,0,8.1,-0.1798618371348743,50,16,4
5,12,41.8,117,8,3.1,1.0130487517409008,51,35,3
29,8,92.7,557,3,7.3,1.3342082178949,12,16,5
40,14,28.7,461,0,4.1,1.0784804556553096,24,7,3
34,12,42.1,546,2,11.8,1.2944446470431552,39,29,5
21,14,109.4,491,6,1.9,0.6225547047662962,1,19,4
13,7,36.7,357,5,1.2,0.6445006309621988,24,6,5
52,5,33.8,150,12,8.1,-1.705764336696206,8,16,4
41,12,57.5,191,4,10.5,0.8837761638120287,46,34,5
2,3,141.6,135,9,4.6,-0.12815412957064395,23,12,4
23,14,51.1,578,12,5.0,-0.33859893783683803,53,20,3
42,9,147.9,195,2,3.5,-0.46286990949828527,40,35,3
13,10,129.9,556,11,6.9,0.8821501334571141,1,16,4
36,14,75.2,214,6,4.5,-0.03615238544782968,3,31,4
5,9,52.6,220,5,11.3,-1.2847410936011052,11,34,3
8,14,127.3,541,13,3.3,1.7008243814148518,42,11,4
48,5,21.6,196,9,5.3,-1.0355826787059532,39,4,5
45,8,58.7,104,6,3.0,0.8290966361262937,0,33,5
15,5,117.3,266,2,8.4,-0.9552918741840217,36,14,3
29,1,75.8,522,7,6.3,1.6619413605476379,20,6,3
16,8,30.2,348,5,9.8,-1.025148551013154,13,39,4
39,5,40.6,587,7,7.2,-0.7800032621536939,53,8,5
32,4,128.2,351,9,3.0,0.44276030894098667,31,10,5
37,1,32.8,423,7,1.0,1.042941562179362,6,3,3
49,12,39.7,534,11,9.6,0.34125231919691196,19,4,3
46,12,35.7,400,14,5.6,-0.31669774623536423,29,36,4
49,11,111.4,512,10,1.7,0.21610310643322717,38,25,5
45,8,58.5,443,0,9.0,-0.641613186659662,0,14,4
37,8,115.8,551,6,8.6,0.2684815443036028,21,0,3
11,7,122.0,286,4,4.9,-1.6964543460698591,34,16,3
23,5,73.3,461,15,6.7,1.6975365330294798,7,17,5
23,11,21.5,567,13,5.1,-0.09823188088294599,14,19,5
50,9,82.8,335,1,7.2,0.66295004353549,49,34,4
28,12,53.9,519,14,2.8,-0.9043100214906843,13,31,4
23,7,105.9,486,9,6.5,-0.008608285522023128,30,5,5
10,1,134.7,165,7,3.6,-0.03380684964832841,19,30,3
35,13,128.2,411,14,9.3,-1.7043123383441339,2,6,3
25,6,71.0,569,12,7.8,0.7735847563738968,11,3,5
47,13,94.7,262,10,6.2,0.0643368099844152,9,10,5
18,12,101.9,153,3,11.6,0.26953439462925566,44,8,3
32,13,127.3,260,14,7.6,0.8077559257014696,27,18,5
15,10,70.6,320,6,11.9,-0.40817595129821843,35,29,3
16,14,126.4,340,4,6.6,-0.7561444269779592,24,8,5
8,5,102.4,546,14,8.6,-1.1246752311394632,46,13,5
19,5,49.0,543,1,1.4,-0.12189244079176072,48,30,3
9,1,49.6,571,2,6.6,1.6536215918147439,7,12,5
46,4,69.1,350,15,1.8,1.2703970607399606,35,25,4
1,6,94.9,312,15,11.4,0.6681245373646105,54,24,4
44,11,147.8,265,2,8.8,0.5180991381647947,22,28,3
41,0,52.5,218,9,1.4,-0.15637675228033512,11,14,5
46,5,85.5,207,3,10.4,-0.975825341637121,5,12,3
0,9,46.4,223,4,9.4,0.2527693116887799,17,24,4
1,7,81.2,371,2,5.1,0.10499160940129576,53,8,3
33,3,117.2,299,8,8.7,0.6335138145704887,16,13,3
0,5,109.0,276,0,5.9,0.8738837576272473,46,23,3
40,8,123.2,593,8,11.2,0.6808842867471334,20,35,4
38,0,85.2,240,7,4.7,-1.526200251879633,30,9,4
35,0,50.2,305,12,0.8,1.38352738672692,35,35,4
15,9,66.8,151,13,10.0,-0.004688380608914735,12,39,5
24,9,137.9,260,10,3.9,0.4156251697913452,25,19,3
34,3,77.1,366,11,5.0,1.4816421853309996,24,33,4
7,11,116.7,595,2,6.4,-1.699860524672753,15,34,4
11,13,76.3,222,0,10.3,0.7005097862384717,41,18,4
38,11,148.0,597,2,6.5,-0.49271336757773176,38,24,5
33,0,94.7,138,1,7.8,0.0219950834421391,26,39,5
32,1,70.6,103,11,5.3,-1.6884107773812769,54,19,5
33,6,29.4,112,13,5.0,-0.04672966384280127,30,7,4
12,0,108.8,178,4,9.4,0.23251464177257217,49,25,5
6,3,68.7,186,12,8.1,-1.6608880346166814,49,11,3
32,10,119.3,230,14,7.1,-0.6521777662020215,18,6,3
46,2,137.1,136,9,9.5,-1.122468805498121,19,16,5
46,9,98.9,185,7,11.6,1.1980961433932966,46,30,3
50,4,52.1,593,8,4.7,0.8200106070823772,35,26,3
27,4,118.6,576,12,6.0,-0.38828925949747367,18,33,5
25,5,148.1,367,13,7.9,1.0945205495557522,11,38,4
10,4,118.0,239,15,8.1,-0.5905635105489648,2,12,3
2,10,52.9,231,15,7.1,-0.9475470171421091,54,6,3
9,9,88.6,555,0,11.0,0.08609138756027677,36,26,4
46,5,71.2,473,6,9.3,1.1986635512168258,6,22,4
25,3,103.1,282,2,9.6,0.6001299741048626,27,7,4
34,14,120.6,268,15,11.7,-0.4558832316793688,23,39,4
26,3,29.0,261,2,3.5,0.4932676863230921,40,3,3
8,4,47.2,419,9,3.3,-0.47933887828467125,39,34,5
10,6,111.6,115,3,1.5,0.3958648892961469,22,26,3
44,1,80.2,241,6,7.1,-0.30507800748505876,30,6,4
15,9,32.2,575,6,8.1,0.9289179873552599,18,11,3
2,6,125.3,461,15,11.6,-0.6626300763428786,43,25,5
27,10,124.2,446,13,11.5,0.2461529208676192,54,13,3
7,1,63.1,384,13,5.7,1.4123809115232,9,13,3
35,11,130.4,488,9,11.0,-1.179241912203123,29,16,4
22,3,121.2,548,9,2.7,0.7209356020546557,3,25,4
28,1,36.0,484,0,3.4,0.7095903316869421,41,10,3
48,9,25.9,222,1,1.1,-0.28499852401284004,33,18,3
40,11,78.9,205,0,3.5,0.2895030517514058,8,28,4
43,9,102.0,549,7,11.9,-0.2069121248602448,51,35,5
17,1,111.1,196,2,4.6,0.723307401390241,3,39,3
35,10,57.6,214,5,3.5,1.5859026513787342,35,4,5
51,12,39.2,497,5,5.5,1.6814900897027305,7,28,5
41,1,123.6,251,8,12.0,-0.161321800931579,29,15,4
40,9,37.6,542,8,10.3,-0.23099001524353688,9,4,3
41,6,135.2,164,7,5.3,1.111941355067468,1,1,4
14,7,138.0,263,9,0.9,1.0668491724935383,13,6,3
49,4,126.0,464,13,4.9,-0.24129802024107577,38,7,5
16,14,56.1,271,12,8.6,1.5236834685648857,19,39,3
38,10,49.2,159,12,4.8,1.0436939691966254,41,38,3
24,13,23.9,105,9,8.2,1.6508904726722946,53,0,5
28,13,36.5,197,7,11.2,0.28253715387312717,50,27,5
13,12,76.0,117,10,8.0,-0.5900569994959163,49,6,3
21,0,87.7,401,7,3.0,1.142937234021457,32,1,5
34,10,75.0,181,1,2.8,-0.8182268085159417,46,36,4
38,11,130.1,504,0,10.9,0.930530164416416,44,35,3
21,14,92.6,239,6,9.4,0.17474987012268434,24,31,3
51,10,118.0,407,12,0.6,-1.7001254689158862,41,11,5
27,13,54.8,198,4,3.8,1.1576300951038767,36,18,4
9,2,87.4,521,13,9.8,0.2985720527884108,44,23,5
45,0,37.8,425,3,2.3,1.5616492859411661,11,39,5
44,14,88.1,197,10,9.4,-1.5707028036379624,37,25,5
1,4,132.1,176,5,3.3,-1.475598498933797,50,31,4
51,1,131.9,362,1,2.9,-0.7608565671278871,29,9,4
16,6,65.7,370,10,2.2,0.7585051575073829,29,12,3
47,0,83.6,230,1,11.0,-0.3182042919316114,15,28,5
36,1,85.5,395,12,4.1,1.5905810241251255,26,2,5
25,3,140.6,163,8,0.7,0.36992921449777,51,13,4
52,5,73.9,220,3,9.8,-0.12152215379400497,14,31,4
0,1,117.3,586,6,2.4,1.582049415441839,37,17,4
49,12,132.8,109,2,9.1,0.5383422636695371,29,7,5
30,13,24.0,211,8,11.4,0.7995316869734526,34,29,4
52,10,82.7,424,2,9.1,0.7180549827837281,54,36,3
36,11,71.3,505,3,7.9,-0.20133617412241128,12,22,3
49,14,49.4,415,2,2.0,-1.3055014087395014,46,26,3
31,8,87.8,549,9,2.6,-1.4036563241734235,11,29,5
5,10,90.5,358,11,2.5,0.9651296314093588,46,7,4
32,6,78.1,343,6,10.6,0.2463428264362266,52,3,3
41,13,130.8,464,15,7.3,-0.7456121717877034,39,19,5
48,7,73.9,570,3,10.5,1.2628282559728967,38,9,3
9,11,49.9,423,7,11.6,-1.5704098641970257,43,25,5
48,0,128.0,249,15,8.3,0.22543849476479835,12,22,3
23,8,23.9,480,0,2.5,1.080203747676821,24,14,4
21,6,132.7,492,6,7.0,-0.37251757316360357,54,37,5
17,11,105.7,347,11,10.6,0.7466825257255715,27,34,3
12,13,96.2,179,7,1.2,0.5106172050940084,18,33,5
15,10,77.8,228,2,5.0,1.1355462131909617,36,27,5
16,13,53.4,340,15,1.4,1.3518723218782513,16,23,5
7,9,71.1,462,13,7.4,-0.0261935988971221,24,25,3
3,3,105.3,225,6,3.0,-0.5431682178876693,31,13,5
15,10,46.9,473,5,6.0,0.1909564921585171,21,30,4
33,7,108.2,581,3,2.6,-0.4371466518708735,18,9,5
51,12,71.3,252,0,3.1,1.2550712772989447,44,16,3
2,5,70.7,464,1,9.6,-1.5629365894348386,45,6,4
27,5,116.3,286,4,10.5,0.6328439500952038,0,3,5
41,10,80.9,131,7,4.6,0.04062401161371875,27,18,5
22,7,91.4,598,15,0.6,0.5255891523236067,29,3,5
11,1,54.0,110,8,1.2,-0.2443041849866903,30,27,5
4,6,42.5,420,9,1.2,0.29554857142559793,6,14,5
4,5,110.1,285,2,8.4,-0.6301022539874189,8,11,5
35,14,140.7,508,12,4.6,-1.2515745766813167,41,19,5
16,10,142.6,310,11,10.3,-0.021688680933000148,48,25,3
8,3,143.4,471,6,6.6,-1.5792116121086042,30,22,5
44,13,104.6,263,5,1.8,0.1971073545873317,42,38,4
52,5,78.0,515,13,4.8,1.1254999777234032,6,7,4
47,9,146.6,201,15,7.1,1.2312808427611432,9,39,3
39,6,46.9,553,15,3.3,1.6687811357306563,3,12,4
17,4,101.2,542,13,2.4,-1.4859876034218809,49,16,5
8,14,34.9,385,3,5.5,-0.7171168123571401,52,2,4
25,3,117.2,449,9,10.9,1.2710141095327905,7,5,5
4,0,76.6,532,7,2.6,-0.09076408971620512,0,22,5
47,10,68.0,562,3,9.5,1.428120273504967,21,38,3
49,1,97.3,427,5,11.1,-0.6282880497256167,53,12,4
30,7,93.7,392,12,3.7,1.4561858922187272,11,14,3
14,0,138.3,496,13,4.4,-1.0491130175537977,6,8,3
11,3,44.2,460,1,7.3,1.4238681781519396,26,26,3
35,5,80.5,580,13,3.3,0.28707641646135906,0,1,4
34,14,149.4,357,7,11.2,1.631166268462926,6,30,5
49,11,142.9,558,5,8.4,-1.6896913412230867,7,9,4
25,6,70.2,108,7,7.6,0.573567726374196,39,4,5
35,11,56.1,426,7,6.9,0.7327651604833462,27,38,4
37,7,91.6,101,9,2.8,-0.3921069963691122,43,22,4
36,13,123.7,536,6,5.2,-0.3106302921793878,32,6,4
48,10,132.5,366,7,3.1,0.22187127162196082,37,38,4
19,13,82.3,101,13,8.4,0.21216068991776152,50,29,3
52,10,41.0,374,10,5.4,0.5597049084761452,44,34,3
36,13,125.4,263,14,6.0,0.5327995031146672,49,37,5
14,2,90.3,263,7,6.6,-1.2254989258939208,36,26,3
13,4,123.1,143,9,1.2,-0.13224402594258172,46,24,4
35,13,64.6,287,10,11.6,-1.4399346372037356,42,7,3
7,3,59.1,585,2,2.0,-0.09538531762584189,13,28,5
38,2,65.3,456,6,11.1,-0.9691590212363721,42,34,4
41,4,88.1,213,12,4.5,0.9602013221547395,33,7,4
43,14,24.6,120,6,3.5,-1.0160711802778366,12,38,5
10,2,41.5,261,1,4.0,0.6314522712930385,1,5,3
28,3,145.9,554,10,11.7,1.5728606411358805,28,10,5
22,13,67.4,151,10,3.4,-0.8450167697627652,48,13,4
22,9,97.2,331,10,2.5,1.2531393200401943,6,16,4
3,4,102.0,431,14,1.9,1.3806326255519479,42,2,4
39,6,128.5,494,0,5.6,1.3560822801294299,36,18,4
12,0,122.9,478,11,8.9,-0.47097293190591516,21,28,3
18,10,127.7,169,5,7.4,1.0579943202892186,10,8,3
5,9,20.3,510,15,3.7,0.5914465564108055,25,39,3
12,11,62.3,274,10,1.5,-1.0654642333432356,37,39,4
1,2,65.7,576,2,10.5,0.42713235052986187,33,32,5
2,2,134.0,572,8,8.5,-0.23030225693048006,0,6,5
14,3,141.7,475,12,2.2,-0.12203703454536587,7,3,4
30,12,138.5,506,1,7.2,1.1755366317280032,46,13,5
13,14,99.4,503,3,2.8,-0.05581309539413778,16,26,5
5,0,109.3,217,10,8.0,1.3592339044595099,42,35,5
9,10,78.5,107,7,3.3,-1.6065262668565343,15,38,5
34,9,56.3,518,5,2.3,-0.28303857155628587,30,30,3
1,6,120.7,442,12,7.0,0.13534071270293058,54,0,3
44,4,85.0,533,8,3.2,-0.43306541380753494,3,7,4
28,0,140.1,272,1,7.8,0.1564144586126148,23,32,4
7,13,27.8,248,6,1.4,1.2514674006497044,41,9,5
14,14,149.8,344,9,2.6,1.561669777271518,26,34,3
8,0,125.2,577,8,1.8,-1.6039587897466083,14,22,3
21,14,21.3,557,2,0.8,-1.569059168055563,41,34,4
30,10,101.1,466,8,1.2,-1.1666585037057355,14,27,3
49,2,108.3,593,7,3.4,-1.3609671108460364,27,3,5
19,12,98.0,332,6,1.2,1.0697912657555193,50,28,5
38,12,147.1,432,9,8.0,-0.7790970258536528,36,27,5
6,14,27.0,196,1,5.6,-1.2477963794189473,16,6,3
42,8,118.5,444,13,7.2,-0.8327808480504888,34,30,3
41,1,141.7,185,8,9.8,-0.42211784841480804,45,28,3
50,13,58.1,562,2,2.7,-1.722302571951385,0,36,5
18,8,34.3,440,9,0.8,-1.4944115604682513,12,37,3
0,8,74.2,215,9,7.4,-1.4479150002395444,10,39,5
39,13,27.1,312,7,9.0,-1.6741606444785588,11,16,3
32,4,67.7,143,15,4.4,-1.2258100477829157,12,26,3
51,3,80.4,567,1,5.1,0.774389113242755,17,10,4
31,11,58.1,512,11,11.9,1.3220787933783933,48,19,5
18,0,139.9,449,13,5.1,-0.6369841662722859,38,30,3
20,9,134.8,145,14,0.8,-1.3882153852280397,42,18,3
32,1,104.5,332,8,0.8,-0.9029180540782326,38,22,3
11,8,130.8,576,7,3.8,-1.299504664203751,13,30,3
24,6,119.1,188,11,11.5,0.7005080545767519,50,6,4
13,11,36.5,587,6,7.9,1.3488139186707555,11,17,3
25,13,101.6,273,2,3.2,1.4346841372539594,5,34,4
26,9,117.8,238,7,0.6,-1.632494554617301,38,7,3
16,9,116.6,504,12,7.8,0.872116885452454,53,26,5
36,7,68.8,157,12,11.8,-0.7993687237767721,23,12,3
47,12,148.1,524,15,3.4,0.8795359014807531,0,18,3
1,4,53.0,102,4,5.9,-1.4632292392690944,39,5,5
34,14,22.8,470,9,0.9,-0.5368101332730489,29,32,5
2,7,134.2,410,8,3.8,-0.2738743291246908,16,10,3
36,2,136.0,413,5,6.4,0.09573212557511032,39,30,4
